0,1,2,3,4,5,6,7,8,9
306339.0,253977.0,,,,,,,,
306344.0,254042.0,,,,,,,,
306349.0,254107.0,,,,,,,,
306354.0,254198.0,,,,,,,,
306359.0,254225.0,,,,,,,,
306364.0,254321.0,,,,,,,,
306369.0,254369.0,,,,,,,,
306374.0,254413.0,,,,,,,,
306379.0,254464.0,,,,,,,,
306384.0,254547.0,,,,,,,,
306389.0,254574.0,,,,,,,,
306394.0,254661.0,,,,,,,,
306399.0,254711.0,,,,,,,,
306404.0,254787.0,,,,,,,,
306409.0,254841.0,,,,,,,,
306414.0,254867.0,,,,,,,,
306419.0,254939.0,,,,,,,,
306424.0,254993.0,,,,,,,,
306429.0,255062.0,,,,,,,,
306434.0,255105.0,,,,,,,,
306439.0,255160.0,,,,,,,,
306444.0,255194.0,,,,,,,,
306449.0,255244.0,,,,,,,,
306454.0,255295.0,,,,,,,,
306459.0,255351.0,,,,,,,,
306464.0,255402.0,,,,,,,,
306469.0,255431.0,,,,,,,,
306474.0,255479.0,,,,,,,,
306479.0,255522.0,,,,,,,,
306484.0,255563.0,,,,,,,,
306489.0,255604.0,,,,,,,,
306494.0,255620.0,,,,,,,,
306499.0,255680.0,,,,,,,,
306504.0,255744.0,,,,,,,,
306509.0,255779.0,,,,,,,,
306514.0,255815.0,,,,,,,,
306519.0,255856.0,,,,,,,,
306524.0,255906.0,,,,,,,,
306529.0,255929.0,,,,,,,,
306534.0,255994.0,,,,,,,,
306539.0,256034.0,,,,,,,,
306544.0,256044.0,,,,,,,,
306549.0,256090.0,,,,,,,,
306554.0,256139.0,,,,,,,,
306559.0,256161.0,,,,,,,,
306564.0,256195.0,,,,,,,,
306569.0,256252.0,,,,,,,,
306574.0,256258.0,,,,,,,,
306579.0,256300.0,,,,,,,,
306585.0,256345.0,,,,,,,,
306589.0,256388.0,,,,,,,,
306594.0,256431.0,,,,,,,,
306599.0,256463.0,,,,,,,,
306605.0,256504.0,,,,,,,,
306610.0,256545.0,,,,,,,,
306615.0,256584.0,,,,,,,,
306619.0,256603.0,,,,,,,,
306624.0,256660.0,,,,,,,,
306630.0,256691.0,,,,,,,,
306635.0,256705.0,,,,,,,,
306640.0,256759.0,,,,,,,,
306645.0,256798.0,,,,,,,,
306650.0,256829.0,,,,,,,,
306655.0,256859.0,,,,,,,,
306660.0,256910.0,,,,,,,,
306665.0,256934.0,,,,,,,,
306670.0,256993.0,,,,,,,,
306675.0,257001.0,,,,,,,,
306680.0,257034.0,,,,,,,,
306685.0,257098.0,,,,,,,,
306690.0,257154.0,,,,,,,,
306695.0,257182.0,,,,,,,,
306700.0,257225.0,,,,,,,,
306705.0,257288.0,,,,,,,,
306710.0,257338.0,,,,,,,,
306715.0,257407.0,,,,,,,,
306720.0,257439.0,,,,,,,,
306725.0,257495.0,,,,,,,,
306730.0,257548.0,,,,,,,,
306735.0,257604.0,,,,,,,,
306740.0,257658.0,,,,,,,,
306745.0,257728.0,,,,,,,,
306750.0,257768.0,,,,,,,,
306755.0,257807.0,,,,,,,,
306760.0,257853.0,,,,,,,,
306765.0,257837.0,,,,,,,,
306770.0,257796.0,,,,,,,,
306775.0,257705.0,,,,,,,,
306780.0,257585.0,,,,,,,,
306785.0,257413.0,,,,,,,,
306790.0,257174.0,,,,,,,,
306795.0,256902.0,,,,,,,,
306800.0,256576.0,,,,,,,,
306805.0,256200.0,,,,,,,,
306810.0,255829.0,,,,,,,,
306815.0,255410.0,,,,,,,,
306820.0,254981.0,,,,,,,,
306825.0,254578.0,,,,,,,,
306830.0,254155.0,,,,,,,,
306835.0,253743.0,,,,,,,,
306840.0,253376.0,,,,,,,,
306845.0,253006.0,,,,,,,,
306850.0,252651.0,,,,,,,,
306855.0,252371.0,,,,,,,,
306860.0,252081.0,,,,,,,,
306865.0,251811.0,,,,,,,,
306870.0,251624.0,,,,,,,,
306875.0,251445.0,,,,,,,,
306880.0,251292.0,,,,,,,,
306885.0,251158.0,,,,,,,,
306890.0,251076.0,,,,,,,,
306895.0,251002.0,,,,,,,,
306900.0,250954.0,,,,,,,,
306905.0,250931.0,,,,,,,,
306910.0,250897.0,,,,,,,,
306916.0,250891.0,,,,,,,,
306920.0,250907.0,,,,,,,,
306925.0,250930.0,,,,,,,,
306930.0,250953.0,,,,,,,,
306935.0,250951.0,,,,,,,,
306941.0,251024.0,,,,,,,,
306946.0,251049.0,,,,,,,,
306951.0,251070.0,,,,,,,,
306955.0,251141.0,,,,,,,,
306961.0,251184.0,,,,,,,,
306966.0,251259.0,,,,,,,,
306971.0,251309.0,,,,,,,,
306976.0,251384.0,,,,,,,,
306981.0,251472.0,,,,,,,,
306986.0,251536.0,,,,,,,,
306991.0,251620.0,,,,,,,,
306996.0,251702.0,,,,,,,,
307001.0,251775.0,,,,,,,,
307006.0,251866.0,,,,,,,,
307011.0,251958.0,,,,,,,,
307016.0,252075.0,,,,,,,,
307021.0,252174.0,,,,,,,,
307026.0,252265.0,,,,,,,,
307031.0,252377.0,,,,,,,,
307036.0,252495.0,,,,,,,,
307041.0,252619.0,,,,,,,,
307046.0,252744.0,,,,,,,,
307051.0,252850.0,,,,,,,,
307056.0,252954.0,,,,,,,,
307061.0,253090.0,,,,,,,,
307066.0,253184.0,,,,,,,,
307071.0,253275.0,,,,,,,,
307076.0,253373.0,,,,,,,,
307081.0,253453.0,,,,,,,,
307086.0,253506.0,,,,,,,,
307091.0,253596.0,,,,,,,,
307096.0,253664.0,,,,,,,,
307101.0,253711.0,,,,,,,,
307106.0,253705.0,,,,,,,,
307111.0,253737.0,,,,,,,,
307116.0,253747.0,,,,,,,,
307121.0,253753.0,,,,,,,,
307126.0,253754.0,,,,,,,,
307131.0,253735.0,,,,,,,,
307136.0,253699.0,,,,,,,,
307141.0,253681.0,,,,,,,,
307146.0,253634.0,,,,,,,,
307151.0,253607.0,,,,,,,,
307156.0,253574.0,,,,,,,,
307161.0,253540.0,,,,,,,,
307166.0,253501.0,,,,,,,,
307171.0,253464.0,,,,,,,,
307176.0,253446.0,,,,,,,,
307181.0,253417.0,,,,,,,,
307186.0,253393.0,,,,,,,,
307191.0,253355.0,,,,,,,,
307196.0,253373.0,,,,,,,,
307201.0,253370.0,,,,,,,,
307206.0,253365.0,,,,,,,,
307211.0,253396.0,,,,,,,,
307216.0,253397.0,,,,,,,,
307221.0,253443.0,,,,,,,,
307226.0,253467.0,,,,,,,,
307231.0,253506.0,,,,,,,,
307236.0,253532.0,,,,,,,,
307241.0,253587.0,,,,,,,,
307246.0,253621.0,,,,,,,,
307251.0,253694.0,,,,,,,,
307257.0,253734.0,,,,,,,,
307261.0,253776.0,,,,,,,,
307266.0,253826.0,,,,,,,,
307271.0,253903.0,,,,,,,,
307276.0,253992.0,,,,,,,,
307282.0,254031.0,,,,,,,,
307287.0,254119.0,,,,,,,,
307292.0,254187.0,,,,,,,,
307296.0,254284.0,,,,,,,,
307302.0,254344.0,,,,,,,,
307307.0,254427.0,,,,,,,,
307312.0,254522.0,,,,,,,,
307317.0,254617.0,,,,,,,,
307322.0,254688.0,,,,,,,,
307327.0,254784.0,,,,,,,,
307332.0,254876.0,,,,,,,,
307337.0,254923.0,,,,,,,,
307342.0,255034.0,,,,,,,,
307347.0,255116.0,,,,,,,,
307352.0,255191.0,,,,,,,,
307357.0,255280.0,,,,,,,,
307362.0,255349.0,,,,,,,,
307367.0,255443.0,,,,,,,,
307372.0,255510.0,,,,,,,,
307377.0,255603.0,,,,,,,,
307382.0,255656.0,,,,,,,,
307387.0,255736.0,,,,,,,,
307392.0,255837.0,,,,,,,,
307397.0,255918.0,,,,,,,,
307402.0,255982.0,,,,,,,,
307407.0,256066.0,,,,,,,,
307412.0,256154.0,,,,,,,,
307417.0,256220.0,,,,,,,,
307422.0,256283.0,,,,,,,,
307427.0,256382.0,,,,,,,,
307432.0,256456.0,,,,,,,,
307437.0,256548.0,,,,,,,,
307442.0,256619.0,,,,,,,,
307447.0,256693.0,,,,,,,,
307452.0,256773.0,,,,,,,,
307457.0,256847.0,,,,,,,,
307462.0,256908.0,,,,,,,,
307467.0,256968.0,,,,,,,,
307472.0,257037.0,,,,,,,,
307477.0,257104.0,,,,,,,,
307482.0,257156.0,,,,,,,,
307487.0,257234.0,,,,,,,,
307492.0,257275.0,,,,,,,,
307497.0,257319.0,,,,,,,,
307502.0,257393.0,,,,,,,,
307507.0,257432.0,,,,,,,,
307512.0,257489.0,,,,,,,,
307517.0,257550.0,,,,,,,,
307522.0,257592.0,,,,,,,,
307527.0,257648.0,,,,,,,,
307532.0,257695.0,,,,,,,,
307537.0,257754.0,,,,,,,,
307542.0,257814.0,,,,,,,,
307547.0,257869.0,,,,,,,,
307552.0,257917.0,,,,,,,,
307557.0,257970.0,,,,,,,,
307562.0,258017.0,,,,,,,,
307567.0,258064.0,,,,,,,,
307572.0,258089.0,,,,,,,,
307577.0,258148.0,,,,,,,,
307582.0,258184.0,,,,,,,,
307587.0,258225.0,,,,,,,,
307592.0,258255.0,,,,,,,,
307597.0,258325.0,,,,,,,,
307602.0,258344.0,,,,,,,,
307608.0,258376.0,,,,,,,,
307613.0,258414.0,,,,,,,,
307618.0,258443.0,,,,,,,,
307622.0,258488.0,,,,,,,,
307627.0,258523.0,,,,,,,,
307633.0,258574.0,,,,,,,,
307638.0,258580.0,,,,,,,,
307643.0,258654.0,,,,,,,,
307647.0,258671.0,,,,,,,,
307653.0,258711.0,,,,,,,,
307658.0,258785.0,,,,,,,,
307663.0,258815.0,,,,,,,,
307668.0,258852.0,,,,,,,,
307673.0,258894.0,,,,,,,,
307678.0,258929.0,,,,,,,,
307683.0,258965.0,,,,,,,,
307688.0,259025.0,,,,,,,,
307693.0,259041.0,,,,,,,,
307698.0,259093.0,,,,,,,,
307703.0,259130.0,,,,,,,,
307708.0,259161.0,,,,,,,,
307713.0,259208.0,,,,,,,,
307718.0,259241.0,,,,,,,,
307723.0,259280.0,,,,,,,,
307728.0,259324.0,,,,,,,,
307733.0,259382.0,,,,,,,,
307738.0,259434.0,,,,,,,,
307743.0,259494.0,,,,,,,,
307748.0,259528.0,,,,,,,,
307753.0,259574.0,,,,,,,,
307758.0,259642.0,,,,,,,,
307763.0,259676.0,,,,,,,,
307768.0,259737.0,,,,,,,,
307773.0,259779.0,,,,,,,,
307778.0,259817.0,,,,,,,,
307783.0,259868.0,,,,,,,,
307788.0,259895.0,,,,,,,,
307793.0,259887.0,,,,,,,,
307798.0,259889.0,,,,,,,,
307803.0,259839.0,,,,,,,,
307808.0,259762.0,,,,,,,,
307813.0,259652.0,,,,,,,,
307818.0,259438.0,,,,,,,,
307823.0,259209.0,,,,,,,,
307828.0,258948.0,,,,,,,,
307833.0,258600.0,,,,,,,,
307838.0,258258.0,,,,,,,,
307843.0,257890.0,,,,,,,,
307848.0,257479.0,,,,,,,,
307853.0,257054.0,,,,,,,,
307858.0,256618.0,,,,,,,,
307863.0,256206.0,,,,,,,,
307868.0,255781.0,,,,,,,,
307873.0,255392.0,,,,,,,,
307878.0,254982.0,,,,,,,,
307883.0,254644.0,,,,,,,,
307888.0,254301.0,,,,,,,,
307893.0,253989.0,,,,,,,,
307898.0,253721.0,,,,,,,,
307903.0,253487.0,,,,,,,,
307908.0,253273.0,,,,,,,,
307913.0,253090.0,,,,,,,,
307919.0,252932.0,,,,,,,,
307923.0,252803.0,,,,,,,,
307928.0,252674.0,,,,,,,,
307933.0,252610.0,,,,,,,,
307939.0,252566.0,,,,,,,,
307944.0,252507.0,,,,,,,,
307948.0,252501.0,,,,,,,,
307953.0,252494.0,,,,,,,,
307958.0,252492.0,,,,,,,,
307964.0,252482.0,,,,,,,,
307969.0,252477.0,,,,,,,,
307974.0,252521.0,,,,,,,,
307978.0,252567.0,,,,,,,,
307984.0,252602.0,,,,,,,,
307989.0,252629.0,,,,,,,,
307994.0,252688.0,,,,,,,,
307999.0,252728.0,,,,,,,,
308004.0,252788.0,,,,,,,,
308009.0,252874.0,,,,,,,,
308014.0,252908.0,,,,,,,,
308019.0,252977.0,,,,,,,,
308024.0,253065.0,,,,,,,,
308029.0,253121.0,,,,,,,,
308034.0,253187.0,,,,,,,,
308039.0,253265.0,,,,,,,,
308044.0,253352.0,,,,,,,,
308049.0,253472.0,,,,,,,,
308054.0,253551.0,,,,,,,,
308059.0,253658.0,,,,,,,,
308064.0,253739.0,,,,,,,,
308069.0,253869.0,,,,,,,,
308074.0,253989.0,,,,,,,,
308079.0,254080.0,,,,,,,,
308084.0,254142.0,,,,,,,,
308089.0,254227.0,,,,,,,,
308094.0,254326.0,,,,,,,,
308099.0,254402.0,,,,,,,,
308104.0,254453.0,,,,,,,,
308109.0,254513.0,,,,,,,,
308114.0,254568.0,,,,,,,,
308119.0,254617.0,,,,,,,,
308124.0,254630.0,,,,,,,,
308129.0,254633.0,,,,,,,,
308134.0,254649.0,,,,,,,,
308139.0,254661.0,,,,,,,,
308144.0,254642.0,,,,,,,,
308149.0,254637.0,,,,,,,,
308154.0,254570.0,,,,,,,,
308159.0,254564.0,,,,,,,,
308164.0,254512.0,,,,,,,,
308169.0,254446.0,,,,,,,,
308174.0,254388.0,,,,,,,,
308179.0,254350.0,,,,,,,,
308184.0,254240.0,,,,,,,,
308189.0,254194.0,,,,,,,,
308194.0,254178.0,,,,,,,,
308199.0,254111.0,,,,,,,,
308204.0,254039.0,,,,,,,,
308209.0,254013.0,,,,,,,,
308214.0,253980.0,,,,,,,,
308219.0,253978.0,,,,,,,,
308224.0,253942.0,,,,,,,,
308229.0,253924.0,,,,,,,,
308234.0,253928.0,,,,,,,,
308239.0,253908.0,,,,,,,,
308244.0,253929.0,,,,,,,,
308249.0,253939.0,,,,,,,,
308254.0,253951.0,,,,,,,,
308259.0,253966.0,,,,,,,,
308264.0,254023.0,,,,,,,,
308270.0,254033.0,,,,,,,,
308274.0,254045.0,,,,,,,,
308279.0,254111.0,,,,,,,,
308284.0,254137.0,,,,,,,,
308290.0,254153.0,,,,,,,,
308295.0,254221.0,,,,,,,,
308300.0,254281.0,,,,,,,,
308304.0,254326.0,,,,,,,,
308309.0,254357.0,,,,,,,,
308315.0,254428.0,,,,,,,,
308320.0,254484.0,,,,,,,,
308325.0,254537.0,,,,,,,,
308330.0,254607.0,,,,,,,,
308335.0,254665.0,,,,,,,,
308340.0,254772.0,,,,,,,,
308345.0,254813.0,,,,,,,,
308350.0,254867.0,,,,,,,,
308355.0,254913.0,,,,,,,,
308360.0,255014.0,,,,,,,,
308365.0,255057.0,,,,,,,,
308370.0,255121.0,,,,,,,,
308375.0,255196.0,,,,,,,,
308380.0,255249.0,,,,,,,,
308385.0,255334.0,,,,,,,,
308390.0,255403.0,,,,,,,,
308395.0,255448.0,,,,,,,,
308400.0,255495.0,,,,,,,,
308405.0,255547.0,,,,,,,,
308410.0,255606.0,,,,,,,,
308415.0,255673.0,,,,,,,,
308420.0,255731.0,,,,,,,,
308425.0,255785.0,,,,,,,,
308430.0,255841.0,,,,,,,,
308435.0,255883.0,,,,,,,,
308440.0,255941.0,,,,,,,,
308445.0,256004.0,,,,,,,,
308450.0,256050.0,,,,,,,,
308455.0,256101.0,,,,,,,,
308460.0,256149.0,,,,,,,,
308465.0,256219.0,,,,,,,,
308470.0,256250.0,,,,,,,,
308475.0,256317.0,,,,,,,,
308480.0,256348.0,,,,,,,,
308485.0,256413.0,,,,,,,,
308490.0,256466.0,,,,,,,,
308495.0,256476.0,,,,,,,,
308500.0,256538.0,,,,,,,,
308505.0,256578.0,,,,,,,,
308510.0,256612.0,,,,,,,,
308515.0,256669.0,,,,,,,,
308520.0,256693.0,,,,,,,,
308525.0,256735.0,,,,,,,,
308530.0,256789.0,,,,,,,,
308535.0,256823.0,,,,,,,,
308540.0,256881.0,,,,,,,,
308545.0,256912.0,,,,,,,,
308550.0,256956.0,,,,,,,,
308555.0,256978.0,,,,,,,,
308560.0,256991.0,,,,,,,,
308565.0,257073.0,,,,,,,,
308570.0,257081.0,,,,,,,,
308575.0,257125.0,,,,,,,,
308580.0,257133.0,,,,,,,,
308585.0,257199.0,,,,,,,,
308590.0,257223.0,,,,,,,,
308595.0,257242.0,,,,,,,,
308600.0,257301.0,,,,,,,,
308605.0,257335.0,,,,,,,,
308610.0,257367.0,,,,,,,,
308615.0,257390.0,,,,,,,,
308620.0,257437.0,,,,,,,,
308625.0,257475.0,,,,,,,,
308631.0,257512.0,,,,,,,,
308636.0,257515.0,,,,,,,,
308641.0,257550.0,,,,,,,,
308646.0,257571.0,,,,,,,,
308650.0,257574.0,,,,,,,,
308656.0,257596.0,,,,,,,,
308661.0,257609.0,,,,,,,,
308666.0,257621.0,,,,,,,,
308671.0,257638.0,,,,,,,,
308676.0,257640.0,,,,,,,,
308681.0,257639.0,,,,,,,,
308686.0,257638.0,,,,,,,,
308691.0,257674.0,,,,,,,,
308696.0,257696.0,,,,,,,,
308701.0,257724.0,,,,,,,,
308706.0,257746.0,,,,,,,,
308711.0,257786.0,,,,,,,,
308716.0,257822.0,,,,,,,,
308721.0,257853.0,,,,,,,,
308726.0,257895.0,,,,,,,,
308731.0,257952.0,,,,,,,,
308736.0,258017.0,,,,,,,,
308741.0,258041.0,,,,,,,,
308746.0,258102.0,,,,,,,,
308751.0,258122.0,,,,,,,,
308756.0,258201.0,,,,,,,,
308761.0,258222.0,,,,,,,,
308766.0,258261.0,,,,,,,,
308771.0,258280.0,,,,,,,,
308776.0,258259.0,,,,,,,,
308781.0,258262.0,,,,,,,,
308786.0,258176.0,,,,,,,,
308791.0,258042.0,,,,,,,,
308796.0,257865.0,,,,,,,,
308801.0,257648.0,,,,,,,,
308806.0,257380.0,,,,,,,,
308811.0,257057.0,,,,,,,,
308816.0,256712.0,,,,,,,,
308821.0,256326.0,,,,,,,,
308826.0,255955.0,,,,,,,,
308831.0,255532.0,,,,,,,,
308836.0,255110.0,,,,,,,,
308841.0,254699.0,,,,,,,,
308846.0,254310.0,,,,,,,,
308851.0,253914.0,,,,,,,,
308856.0,253507.0,,,,,,,,
308861.0,253149.0,,,,,,,,
308866.0,252817.0,,,,,,,,
308871.0,252519.0,,,,,,,,
308876.0,252255.0,,,,,,,,
308881.0,251988.0,,,,,,,,
308886.0,251792.0,,,,,,,,
308891.0,251578.0,,,,,,,,
308896.0,251420.0,,,,,,,,
308901.0,251291.0,,,,,,,,
308906.0,251164.0,,,,,,,,
308911.0,251061.0,,,,,,,,
308916.0,250981.0,,,,,,,,
308921.0,250932.0,,,,,,,,
308926.0,250891.0,,,,,,,,
308931.0,250867.0,,,,,,,,
308936.0,250843.0,,,,,,,,
308942.0,250840.0,,,,,,,,
308946.0,250858.0,,,,,,,,
308951.0,250877.0,,,,,,,,
308956.0,250897.0,,,,,,,,
308961.0,250928.0,,,,,,,,
308967.0,250953.0,,,,,,,,
308972.0,251010.0,,,,,,,,
308976.0,251062.0,,,,,,,,
308981.0,251128.0,,,,,,,,
308987.0,251185.0,,,,,,,,
308992.0,251222.0,,,,,,,,
308997.0,251299.0,,,,,,,,
309002.0,251357.0,,,,,,,,
309007.0,251422.0,,,,,,,,
309012.0,251470.0,,,,,,,,
309017.0,251532.0,,,,,,,,
309022.0,251590.0,,,,,,,,
309027.0,251662.0,,,,,,,,
309032.0,251730.0,,,,,,,,
309037.0,251803.0,,,,,,,,
309042.0,251889.0,,,,,,,,
309047.0,251981.0,,,,,,,,
309052.0,252086.0,,,,,,,,
309057.0,252182.0,,,,,,,,
309062.0,252280.0,,,,,,,,
309067.0,252375.0,,,,,,,,
309072.0,252492.0,,,,,,,,
309077.0,252587.0,,,,,,,,
309082.0,252695.0,,,,,,,,
309087.0,252771.0,,,,,,,,
309092.0,252857.0,,,,,,,,
309097.0,252939.0,,,,,,,,
309102.0,252962.0,,,,,,,,
309107.0,253038.0,,,,,,,,
309112.0,253098.0,,,,,,,,
309117.0,253123.0,,,,,,,,
309122.0,253151.0,,,,,,,,
309127.0,253152.0,,,,,,,,
309132.0,253148.0,,,,,,,,
309137.0,253132.0,,,,,,,,
309142.0,253108.0,,,,,,,,
309147.0,253090.0,,,,,,,,
309152.0,253064.0,,,,,,,,
309157.0,253008.0,,,,,,,,
309162.0,253004.0,,,,,,,,
309167.0,252939.0,,,,,,,,
309172.0,252906.0,,,,,,,,
309177.0,252896.0,,,,,,,,
309182.0,252849.0,,,,,,,,
309187.0,252837.0,,,,,,,,
309192.0,252814.0,,,,,,,,
309197.0,252807.0,,,,,,,,
309202.0,252785.0,,,,,,,,
309207.0,252765.0,,,,,,,,
309212.0,252758.0,,,,,,,,
309217.0,252747.0,,,,,,,,
309222.0,252771.0,,,,,,,,
309227.0,252763.0,,,,,,,,
309232.0,252769.0,,,,,,,,
309237.0,252791.0,,,,,,,,
309242.0,252808.0,,,,,,,,
309247.0,252835.0,,,,,,,,
309252.0,252845.0,,,,,,,,
309257.0,252920.0,,,,,,,,
309262.0,252933.0,,,,,,,,
309267.0,252958.0,,,,,,,,
309272.0,253017.0,,,,,,,,
309277.0,253050.0,,,,,,,,
309282.0,253082.0,,,,,,,,
309287.0,253157.0,,,,,,,,
309292.0,253203.0,,,,,,,,
309297.0,253257.0,,,,,,,,
309303.0,253329.0,,,,,,,,
309308.0,253343.0,,,,,,,,
309312.0,253405.0,,,,,,,,
309317.0,253439.0,,,,,,,,
309323.0,253494.0,,,,,,,,
309328.0,253557.0,,,,,,,,
309333.0,253630.0,,,,,,,,
309338.0,253689.0,,,,,,,,
309342.0,253768.0,,,,,,,,
309348.0,253846.0,,,,,,,,
309353.0,253890.0,,,,,,,,
309358.0,253973.0,,,,,,,,
309363.0,254024.0,,,,,,,,
309368.0,254116.0,,,,,,,,
309373.0,254186.0,,,,,,,,
309378.0,254243.0,,,,,,,,
309383.0,254320.0,,,,,,,,
309388.0,254416.0,,,,,,,,
309393.0,254483.0,,,,,,,,
309398.0,254545.0,,,,,,,,
309403.0,254609.0,,,,,,,,
309408.0,254658.0,,,,,,,,
309413.0,254712.0,,,,,,,,
309418.0,254785.0,,,,,,,,
309423.0,254840.0,,,,,,,,
309428.0,254877.0,,,,,,,,
309433.0,254933.0,,,,,,,,
309438.0,254992.0,,,,,,,,
309443.0,255056.0,,,,,,,,
309448.0,255107.0,,,,,,,,
309453.0,255147.0,,,,,,,,
309458.0,255230.0,,,,,,,,
309463.0,255276.0,,,,,,,,
309468.0,255358.0,,,,,,,,
309473.0,255422.0,,,,,,,,
309478.0,255485.0,,,,,,,,
309483.0,255549.0,,,,,,,,
309488.0,255637.0,,,,,,,,
309493.0,255704.0,,,,,,,,
309498.0,255748.0,,,,,,,,
309503.0,255843.0,,,,,,,,
309508.0,255889.0,,,,,,,,
309513.0,255971.0,,,,,,,,
309518.0,256037.0,,,,,,,,
309523.0,256128.0,,,,,,,,
309528.0,256181.0,,,,,,,,
309533.0,256261.0,,,,,,,,
309538.0,256329.0,,,,,,,,
309543.0,256361.0,,,,,,,,
309548.0,256433.0,,,,,,,,
309553.0,256469.0,,,,,,,,
309558.0,256544.0,,,,,,,,
309563.0,256605.0,,,,,,,,
309568.0,256667.0,,,,,,,,
309573.0,256728.0,,,,,,,,
309578.0,256767.0,,,,,,,,
309583.0,256824.0,,,,,,,,
309588.0,256891.0,,,,,,,,
309593.0,256931.0,,,,,,,,
309598.0,256979.0,,,,,,,,
309603.0,257057.0,,,,,,,,
309608.0,257100.0,,,,,,,,
309614.0,257137.0,,,,,,,,
309618.0,257205.0,,,,,,,,
309623.0,257232.0,,,,,,,,
309628.0,257297.0,,,,,,,,
309634.0,257359.0,,,,,,,,
309639.0,257423.0,,,,,,,,
309644.0,257464.0,,,,,,,,
309648.0,257519.0,,,,,,,,
309653.0,257563.0,,,,,,,,
309659.0,257634.0,,,,,,,,
309664.0,257711.0,,,,,,,,
309669.0,257779.0,,,,,,,,
309674.0,257824.0,,,,,,,,
309679.0,257897.0,,,,,,,,
309684.0,257959.0,,,,,,,,
309689.0,258074.0,,,,,,,,
309694.0,258107.0,,,,,,,,
309699.0,258172.0,,,,,,,,
309704.0,258261.0,,,,,,,,
309709.0,258317.0,,,,,,,,
309714.0,258370.0,,,,,,,,
309719.0,258434.0,,,,,,,,
309724.0,258504.0,,,,,,,,
309729.0,258557.0,,,,,,,,
309734.0,258610.0,,,,,,,,
309739.0,258665.0,,,,,,,,
309744.0,258735.0,,,,,,,,
309749.0,258805.0,,,,,,,,
309754.0,258873.0,,,,,,,,
309759.0,258923.0,,,,,,,,
309764.0,258986.0,,,,,,,,
309769.0,259054.0,,,,,,,,
309774.0,259108.0,,,,,,,,
309779.0,259150.0,,,,,,,,
309784.0,259229.0,,,,,,,,
309789.0,259275.0,,,,,,,,
309794.0,259298.0,,,,,,,,
309799.0,259352.0,,,,,,,,
309804.0,259355.0,,,,,,,,
309809.0,259339.0,,,,,,,,
309814.0,259298.0,,,,,,,,
309819.0,259189.0,,,,,,,,
309824.0,259052.0,,,,,,,,
309829.0,258814.0,,,,,,,,
309834.0,258564.0,,,,,,,,
309839.0,258282.0,,,,,,,,
309844.0,257915.0,,,,,,,,
309849.0,257518.0,,,,,,,,
309854.0,257137.0,,,,,,,,
309859.0,256701.0,,,,,,,,
309864.0,256244.0,,,,,,,,
309869.0,255793.0,,,,,,,,
309874.0,255383.0,,,,,,,,
309879.0,254943.0,,,,,,,,
309884.0,254506.0,,,,,,,,
309889.0,254134.0,,,,,,,,
309894.0,253767.0,,,,,,,,
309899.0,253462.0,,,,,,,,
309904.0,253145.0,,,,,,,,
309909.0,252859.0,,,,,,,,
309914.0,252650.0,,,,,,,,
309919.0,252458.0,,,,,,,,
309924.0,252293.0,,,,,,,,
309929.0,252149.0,,,,,,,,
309934.0,252055.0,,,,,,,,
309939.0,251965.0,,,,,,,,
309944.0,251882.0,,,,,,,,
309949.0,251807.0,,,,,,,,
309954.0,251811.0,,,,,,,,
309959.0,251791.0,,,,,,,,
309965.0,251768.0,,,,,,,,
309970.0,251785.0,,,,,,,,
309974.0,251822.0,,,,,,,,
309979.0,251825.0,,,,,,,,
309985.0,251840.0,,,,,,,,
309990.0,251876.0,,,,,,,,
309994.0,251920.0,,,,,,,,
309999.0,251967.0,,,,,,,,
310005.0,251994.0,,,,,,,,
310010.0,252039.0,,,,,,,,
310015.0,252077.0,,,,,,,,
310020.0,252153.0,,,,,,,,
310025.0,252196.0,,,,,,,,
310030.0,252267.0,,,,,,,,
310035.0,252355.0,,,,,,,,
310040.0,252389.0,,,,,,,,
310045.0,252485.0,,,,,,,,
310050.0,252561.0,,,,,,,,
310055.0,252660.0,,,,,,,,
310060.0,252731.0,,,,,,,,
310065.0,252838.0,,,,,,,,
310070.0,252970.0,,,,,,,,
310075.0,253077.0,,,,,,,,
310080.0,253202.0,,,,,,,,
310085.0,253343.0,,,,,,,,
310090.0,253474.0,,,,,,,,
310095.0,253625.0,,,,,,,,
310100.0,253743.0,,,,,,,,
310105.0,253880.0,,,,,,,,
310110.0,253994.0,,,,,,,,
310115.0,254106.0,,,,,,,,
310120.0,254188.0,,,,,,,,
310125.0,254250.0,,,,,,,,
310130.0,254338.0,,,,,,,,
310135.0,254403.0,,,,,,,,
310140.0,254438.0,,,,,,,,
310145.0,254491.0,,,,,,,,
310150.0,254505.0,,,,,,,,
310155.0,254520.0,,,,,,,,
310160.0,254510.0,,,,,,,,
310165.0,254481.0,,,,,,,,
310170.0,254475.0,,,,,,,,
310175.0,254468.0,,,,,,,,
310180.0,254446.0,,,,,,,,
310185.0,254397.0,,,,,,,,
310190.0,254369.0,,,,,,,,
310195.0,254343.0,,,,,,,,
310200.0,254327.0,,,,,,,,
310205.0,254282.0,,,,,,,,
310210.0,254249.0,,,,,,,,
310215.0,254217.0,,,,,,,,
310220.0,254204.0,,,,,,,,
310225.0,254190.0,,,,,,,,
